Air Temperature,Humidity,Interval Rain,Wind Speed,Barometric Pressure,Solar Radiation,Battery Life
-10.9,54,0,0.7,1004.4,4,12
-11.56,52,0,3.3,1002.4,6,15
-10.5,55,0,0.8,1004.5,4,11.8
-11.06,51,0,3.3,1002,4,15.2
-9.8,54,0,1,1004.1,4,11.9
-10.56,49,0,3.3,1001.4,5,15.2
-9.6,52,0,0.9,1003.5,4,12
-10.28,47,0,3.3,1000.7,10,15
-9.1,51,0,0.9,1002.6,7,12
-9.67,45,0.05,3.3,999.7,136,14.9
-8.8,51,0,3.1,1001.5,25,11.9
-9.67,44,0,3.3,998.3,293,15.2
-9,50,0,2.4,1000.6,31,11.8
-9.78,43,0,3.3,997.3,408,15.2
-8.9,50,0,2.3,999.5,64,11.9
-10.39,43,0,3.3,996.6,478,15
-9.4,51,0,1.6,998.9,106,12
-9.89,44,0,3.3,996.3,392,14.9
-8.9,48,0,2.6,998.2,90,12
-9.56,43,0,3.3,995.9,444,15.2
-8.4,51,0,3,998,524,12
-10.17,49,0,3.3,994.9,408,15.2
-9.2,55,0,1.5,997.2,377,12
-10.17,63,0,3.3,993.9,140,15
-8.3,57,0,4.3,995.8,123,11.9
-9.39,58,0,3.3,992.2,96,15
-8.2,61,0,1.1,994.3,91,11.9
-9.06,62,0,3.3,991.2,8,15.2
-8.1,66,0,1.3,993.2,5,11.9
-9.5,66,0,3.3,990.2,5,15.2
-8.3,67,0,1.9,992.3,3,12
-9.56,64,0,3.3,989.8,5,15
-8.6,66,0,2.6,991.7,3,11.9
-10.28,63,0,3.3,989.5,5,15.2
-9.2,63,0,3.8,991.6,3,12
-10.56,61,0,3.3,990.2,5,15.2
-9.5,62,0,2.7,992.3,4,12
-11,59,0,3.3,990.9,5,15
-9.8,61,0,3,992.7,3,12
-11.5,58,0,3.3,991.2,6,15
-10.4,60,0,3.8,993.4,4,12
-11.39,56,0,3.3,992.2,5,15.2
-10.7,59,0,4.1,994.4,4,12
-11.89,58,0,3.3,992.9,4,15.2
-11.1,60,0,5.4,995,4,12
-12.56,60,0,3.3,994.2,5,15
-12.2,63,0,3,996.3,4,11.9
-13.89,62,0,3.3,994.6,5,15
-12.8,63,0,2.8,996.7,4,11.9
-13.67,55,0,3.3,996.3,4,15.2
-12.9,57,0,1.8,998.6,4,11.9
-13.89,51,0,3.3,997.6,4,15.3
-12.6,56,0,3.2,999.7,4,11.9
-13.56,54,0,3.3,998.3,5,15
-12.5,57,0,2.3,1000.5,4,12
-13.17,55,0,3.3,998.6,10,15
-12.39,49,0,3.3,999.3,100,15.2
-11.5,54,0,2.4,1001.7,23,11.9
-12.39,47,0,3.3,1000,279,15.2
-11.6,51,0,0.9,1001.9,30,11.9
-12.78,45,0,3.3,1000,397,15
-11.9,50,0,0.9,1002.4,35,12
-13.56,44,0,3.3,1000.7,461,15
-12.5,50,0,1.5,1003,40,12
-13.67,45,0,3.3,1001.7,476,15.2
-13.2,50,0,2,1003.7,38,12
-14.78,46,0,3.3,1002,438,15.2
-13.6,51,0,3.3,1004.2,417,12
-15.39,50,0,3.3,1002,355,15
-13.6,53,0,2.9,1004.3,356,11.9
-16.17,55,0,3.3,1001.7,233,15
-14.4,57,0,1.9,1003.9,240,11.8
-16.5,59,0,3.3,1000.7,78,15.2
-14.8,60,0,1.5,1003.2,49,11.9
-16.5,60,0,3.3,1000.3,6,15.2
-14.9,60,0,1.7,1002.4,6,11.9
-16.39,58,0,3.3,1000,6,15
-14.9,59,0,1.3,1002,4,11.9
-16.06,56,0,3.3,999.3,5,15
-14.6,57,0,2.3,1001.6,4,12
-15.89,54,0,3.3,999.3,5,15.3
-14.4,55,0,2.1,1001.5,4,12
-15.56,51,0,3.3,999,5,15
-13.7,52,0,2.9,1001.3,4,11.9
-14.5,46,0,3.3,999.3,4,15
-12.6,51,0,2.6,1001.4,4,12
-13.67,47,0,3.3,998.6,6,15.2
-12.2,52,0,2.2,1000.7,4,11.9
-13.39,49,0,3.3,998.6,5,15.2
-11.7,56,0,3.7,1000.9,4,11.9
-12.89,54,0,3.3,998,6,15
-11.5,59,0,1.4,1000.2,3,11.8
-12.56,59,0,3.3,997.6,5,15
-11,64,0,2,999.9,3,11.9
-11.78,60,0,3.3,997.3,5,15.2
-10.4,64,0,2.1,999.3,3,12
-11.5,62,0,3.3,996.3,5,15.2
-10.2,66,0,2,998.6,3,12
-11.17,63,0,3.3,995.9,7,15
-10,68,0,1.7,998.3,3,12
-10.89,65,0,3.3,996.3,7,15
-9.8,69,0,1.1,998.1,3,11.9
-10.39,69,0,3.3,995.6,7,15.2
-9.3,76,0,2.2,997.7,4,12
-9.17,75,0,3.3,995.3,46,15.2
-8,78,0.3,2.6,997.1,38,12
-8.89,76,0,3.3,994.9,72,15
-7.7,79,0.2,1.2,996.8,54,11.9
-7.56,80,0,3.3,994.6,143,14.9
-6.9,79,0,5.2,996.6,129,12
-7.56,75,0,3.3,994.6,139,15.2
-6.9,78,0,6.2,996.5,120,12
-7.56,76,0,3.3,995.6,119,15.2
-6.9,78,0,4.4,997.4,111,12
-7.67,74,0,3.3,995.6,138,15
-7.2,80,0,4.3,997.8,76,12
-8.06,77,0,3.3,995.9,126,14.9
-7.7,80,0,5.5,997.7,101,11.9
-8.5,77,0,3.3,997.6,118,15.2
-8,81,0.1,4.7,999.5,44,12
-8.78,76,0,3.3,998,36,15.2
-8.3,81,0,4.7,999.8,11,11.9
-9,79,0,3.3,998.6,8,15
-8.6,81,0.1,4.9,1000.6,3,12
-9.17,78,0,3.3,999,5,15
-8.6,80,0.3,3.8,1000.9,3,12
-12.17,76,0,3.3,1000,6,15.2
-10.6,77,0.1,0.4,1001.7,3,12
-12.89,75,0,3.3,1000.7,6,15.2
-10.6,78,0,1.1,1002.7,3,11.9
-13.06,75,0,3.3,1001.7,6,15
-11.5,78,0.1,2.2,1003.5,3,11.9
-13.06,75,0,3.3,1002.7,6,15
-11.5,78,0.3,1.1,1004.6,3,12
-12.89,75,0,3.3,1004.1,6,15.2
-11,78,0.3,1.6,1005.8,3,12
-12.78,75,0,3.3,1005.1,6,15
-11.3,79,0.4,1.3,1006.7,3,12
-12.89,75,0,3.3,1005.4,6,15.2
-11.5,78,0.2,0.6,1007.4,3,11.9
-13.17,75,0,3.3,1006.4,6,15
-11.9,78,0.2,2.3,1008.7,3,12
-13.06,74,0,3.3,1007.8,6,15
-12,77,0,2.1,1009.8,3,12
-13.06,74,0,3.3,1008.5,6,15.2
-11.8,76,0,2.1,1010.2,3,12
-13.17,72,0,3.3,1009.1,5,15.2
-11.8,73,0.1,1.2,1011.1,4,12
-13.17,68,0,3.3,1010.2,5,15
-12.1,69,0.1,1.1,1012.1,4,11.9
-13.28,63,0,3.3,1010.8,6,15
-12.3,65,0,0.7,1012.6,5,11.9
-13.89,58,0,3.3,1010.5,32,15.2
-14.06,55,0,3.3,1011.2,75,15.2
-13.2,47,0,1.1,1013.3,77,12
-14.06,37,0,3.3,1011.9,135,15
-13.2,51,0,2.8,1013.8,117,12
-14.28,33,0,3.3,1012.9,217,15
-13.3,37,0,0.9,1014.7,222,12
-15.17,37,0,3.3,1013.9,227,15.2
-13.9,38,0,1.4,1015.8,179,12
-16.39,39,0,3.3,1015.2,271,15.2
-14.8,40,0,2.4,1017,208,11.7
-17.89,42,0,3.3,1015.2,165,15
-16.2,43,0,2.3,1017.4,143,11.9
-19.5,45,0,3.3,1015.6,148,15
-17.9,46,0,1.2,1017.4,117,11.9
-21.17,48,0,3.3,1016.3,62,15.3
-19.1,50,0,1.6,1018.2,52,11.9
-21.89,51,0,3.3,1016.6,5,15.3
-20,50,0,1.4,1018.4,6,11.9
-21.89,49,0,3.3,1016.6,4,15
-19.8,49,0,3.3,1018.6,4,11.9
-21.67,48,0,3.3,1016.3,4,15.3
-19.8,47,0,3.2,1018.1,4,11.9
-21.78,45,0,3.3,1016.3,4,15.3
-19.7,46,0,2.6,1018.2,4,11.9
-21.5,45,0,3.3,1016.9,4,15
-19.6,47,0,1.8,1019,5,11.9
-21.28,48,0,3.3,1017.3,4,15
-19.3,50,0,1.8,1019.3,5,12
-21.17,46,0,3.3,1017.3,4,15.2
-19.4,47,0,1.4,1019.1,4,11.8
-21.28,44,0,3.3,1017.3,4,15.3
-19.6,46,0,0.8,1019.4,5,11.9
-21.28,43,0,3.3,1017.3,3,15
-19.8,44,0,1.6,1019.4,5,11.8
-21.56,44,0,3.3,1017.3,4,15
-19.9,43,0,2.3,1019.4,5,11.8
-21.78,44,0,3.3,1017.3,4,15.3
-20.1,44,0,1.6,1019.2,5,11.9
-21.67,42,0,3.3,1017.3,4,15.3
-19.9,42,0,3.2,1019.3,4,11.9
-21.28,40,0,3.3,1017.3,5,15
-19.7,41,0,2,1019.1,4,11.9
-21,39,0,3.3,1016.9,3,15
-18.7,43,0,3.3,1018.9,5,12
-20.39,39,0,3.3,1016.6,5,15.2
-18.6,39,0,3.1,1018.3,6,12
-20.17,35,0,3.3,1016.3,33,15.3
-18.3,38,0,2.7,1018,22,11.9
-19.89,35,0,3.3,1015.6,281,15
-18.5,36,0,3.2,1017.6,28,11.9
-20.17,33,0,3.3,1015.6,394,15
-18.4,39,0,5,1017.1,35,11.9
-20.67,34,0,3.3,1015.6,458,15.2
-18.9,36,0,3.2,1017.6,38,12
-21.28,36,0,3.3,1015.9,469,15
-21.89,37,0,3.3,1015.9,435,15
-19.8,40,0,2.2,1018.1,407,11.9
-22.17,40,0,3.3,1015.2,71,15.2
-20.6,41,0,2.5,1017.4,336,11.9
-22.56,44,0,3.3,1014.2,228,15.3
-21,44,0,2.6,1016.2,218,12
-22.67,46,0,3.3,1012.9,54,15
-20.9,44,0,2.6,1014.7,49,11.9
-21.89,46,0,3.3,1011.5,6,15
-19.9,45,0,3.7,1013.4,6,12
-21,41,0,3.3,1010.2,4,15.3
-19.1,44,0,3.4,1012.1,4,12
-19.67,52,0,3.3,1008.5,3,15.3
-17.1,51,0,3.3,1010.4,4,11.9
-18,48,0,3.3,1006.8,4,15
-16.3,50,0,2.1,1009,5,11.9
-17.06,44,0,3.3,1006.1,5,15
-15.4,48,0,1.1,1008.2,5,11.9
-16,46,0,3.3,1005.1,5,15.2
-14.4,48,0,3.6,1007.1,4,11.9
-15.06,44,0,3.3,1004.1,4,15.3
-13.6,47,0,1.8,1006,4,11.9
-13.78,41,0,3.3,1003,7,15
-11.8,42,0,2.9,1005.2,4,11.8
-12.06,36,0,3.3,1002.4,5,15
-10.6,33,0,1.5,1004.5,4,12
-10.67,36,0,3.3,1001.4,5,15.2
-9.1,46,0,2.3,1003.8,3,12
-9.06,53,0,3.3,1001.4,5,15.2
-7.6,50,0,1.1,1003.1,4,12
-8.39,44,0,3.3,1000.3,6,14.9
-6.9,46,0,1.8,1002.5,3,12
-7.67,42,0,3.3,1000,5,14.9
-6.1,46,0,2.3,1002.1,3,11.9
-7.06,43,0,3.3,999.3,5,15
-5.7,44,0,1.7,1001.4,3,11.9
-6.5,39,0,3.3,999,8,15
-5.1,41,0,2.4,1001.1,5,12
-5.78,40,0,3.3,998.3,47,14.9
-4.2,42,0,2.7,1000.4,29,12
-5,39,0,3.3,997.6,275,14.9
-3.9,40,0,1.4,1000.1,27,12
-4.5,38,0,3.3,997.6,395,14.9
-2.8,40,0,2.1,999.6,38,12
-4.28,44,0,3.3,998,444,14.9
-3.4,45,0,2.3,999.9,42,11.9
-5.67,47,0,3.3,999,283,15.2
-4.4,50,0,2.2,1000.8,238,11.7
-6.89,44,0,3.3,999.3,229,15.2
-5.3,47,0,1,1001.7,196,11.9
-7.39,45,0,3.3,999.7,151,15.2
-5.7,47,0,1.8,1001.7,145,11.9
-7.67,47,0,3.3,999.3,226,15.1
-6.2,47,0,1.9,1001.4,138,12
-8.5,49,0,3.3,998.6,72,15.2
-7.2,51,0,1.8,1000.9,29,11.9
-8.5,50,0,3.3,998,7,15
-7.1,50,0,3.5,1000.1,5,11.9
-8.56,53,0,3.3,997,5,15
-7.2,55,0,1.9,999.2,4,11.9
-8.56,53,0,3.3,996.3,4,15
-7,54,0,2.5,998.3,5,12
-8.17,47,0,3.3,995.9,6,15
-6.9,49,0,1,998.1,4,11.9
-7.67,48,0,3.3,994.9,6,15
-6.56,54,0,3.3,994.2,5,15
-5.1,58,0,1.2,996.4,4,12
-3.56,60,0,3.3,993.2,6,15.2
-2.5,62,0,1.4,995.2,3,11.9
-2.17,67,0,3.3,992.6,5,14.9
-1,68,0,2.8,994.6,2,12
-2,71,0.03,3.3,991.5,6,14.9
-0.6,73,0.1,2.7,993.2,2,11.9
-1.06,76,0,3.3,989.5,6,15.2
0.2,72,0,1.7,991.2,2,11.9
-1.56,77,0,3.3,988.8,7,14.9
0.5,62,0,0.6,990.5,2,11.9
-1.56,71,0,3.3,989.2,7,14.9
-0.2,69,0,1,991,3,11.8
-1.89,71,0,3.3,990.2,6,14.9
-0.6,69,0,1.8,992,2,12
-1.78,58,0,3.3,990.2,4,14.9
-0.6,60,0,0.9,992.3,3,11.9
-1.89,56,0,3.3,989.8,8,15.2
-0.9,58,0,2,991.7,3,12
-2.28,56,0,3.3,989.8,46,14.9
-1.1,58,0,1.2,991.8,40,12
-2.89,60,0,3.3,989.8,97,15.2
-1.6,62,0,2.1,991.7,82,11.9
-2.5,62,0,3.3,989.5,86,15.2
-1.1,65,0,1.9,991.3,65,12
-1.78,61,0,3.3,989.5,119,14.9
-0.4,62,0,0.7,991.1,118,11.9
-0.78,57,0,3.3,989.5,610,14.9
-0.1,61,0,0.9,991.4,84,11.9
-0.89,55,0,3.3,990.2,399,15.2
0.7,60,0,2.5,991.6,257,12
-1.17,59,0.05,3.3,990.2,243,15.2
-0.1,65,0,1.4,992.2,147,12
-1.28,67,0,3.3,989.5,205,14.9
-0.3,70,0,1.8,991.1,66,12
-1.89,72,0,3.3,989.5,42,14.9
-1.1,75,0,1.5,991.1,31,12
-1.78,62,0,3.3,989.5,6,15.2
-1,66,0,2,991.4,3,11.9
-1.78,57,0,3.3,990.2,6,15.2
-0.7,57,0,1,991.6,2,11.9
-1.78,55,0,3.3,990.5,5,14.9
-0.8,58,0,2.2,992.3,2,12
-2.06,57,0,3.3,991.2,6,14.9
-1,56,0,1.5,993.3,2,11.9
-3.78,69,0,3.3,992.9,4,14.9
-2.4,71,0,1.2,994.8,2,12
-4.5,67,0,3.3,994.9,4,15.2
-2.8,64,0,2.8,996.6,2,11.8
-5.17,73,0,3.3,995.9,5,15
-3.5,68,0,0.9,997.9,3,11.9
-5,64,0,3.3,997,6,15
-3.7,63,0,0.8,999,3,12
-4.17,48,0,3.3,998,4,15
-2.8,49,0,0.9,1000,3,11.8
-4.06,47,0,3.3,998.3,5,15.2
-3,50,0,1.1,1000.1,3,11.9
-4.28,47,0,3.3,998.3,5,15.1
-3.3,51,0,0.9,1000.4,3,12
-4.56,49,0,3.3,999.7,6,14.9
-3.5,53,0,2.5,1001.4,3,12
-4.56,47,0,3.3,1000,6,15
-3.7,51,0,1.1,1002,3,12
-6,45,0,3.3,1000.7,3,15
-4.5,49,0,1.7,1002.5,3,11.9
-6.56,43,0,3.3,1001,6,14.9
-5.2,47,0,2.1,1003,4,12
-6.78,41,0,3.3,1001.7,78,15
-5.4,44,0,0.8,1003.5,68,11.9
-7,42,0,3.3,1002,181,15
-5.7,45,0,1.1,1004.1,102,12
-7.78,42,0,3.3,1003.4,283,14.9
-6.5,46,0,2.9,1005.2,121,12
-9,43,0,3.3,1004.7,477,15.2
-8.8,49,0,1.4,1006.6,70,12
-10.39,48,0,3.3,1005.1,416,15.2
-8.9,51,0,1.3,1007.3,395,11.9
-11.39,53,0,3.3,1005.4,246,15
-10.6,55,0,1,1007.5,334,11.9
-13,57,0,3.3,1005.1,212,14.9
-12,60,0,1.7,1007.2,38,12
-14,62,0,3.3,1004.7,60,15.2
-12.7,63,0,2,1006.9,28,11.9
-14.39,62,0,3.3,1004.4,6,15.2
-13,63,0,3.5,1006.6,6,12
-14.5,63,0,3.3,1004.1,5,15
-13.1,62,0,1.1,1006.1,5,11.9
-14.67,62,0,3.3,1003.7,5,15
-13,61,0,1.5,1005.7,5,12
-14.56,62,0,3.3,1003.4,5,15.2
-13,61,0,1.1,1005.5,5,11.9
-14.39,61,0,3.3,1003,4,15.2
-13,61,0,2.1,1005.2,5,11.9
-14.5,61,0,3.3,1003,4,15
-13.1,61,0,1.4,1005.3,5,11.9
-14.67,59,0,3.3,1003,5,15
-13.3,59,0,1,1005,5,11.9
-14.56,56,0,3.3,1003,4,15.2
-13.4,57,0,0.8,1005.2,5,12
-14.56,55,0,3.3,1003.4,5,15.2
-13.2,58,0,2,1005.4,5,11.9
-14.39,56,0,3.3,1003,6,15
-13,56,0,1.8,1005,5,11.9
-14.39,56,0,3.3,1002.4,4,15
-13,58,0,2.2,1004.6,5,11.9
-14.39,54,0,3.3,1002.4,5,15.2
-12.9,56,0,2.7,1004.6,5,12
-14.39,53,0,3.3,1002,4,15.2
-12.9,57,0,2.2,1004.1,5,12
-14.28,52,0,3.3,1001.7,4,15
-13.1,55,0,1.8,1003.8,5,11.9
-14.17,51,0,3.3,1001.7,7,15
-12.9,54,0,1,1003.5,6,12
-14.39,51,0,3.3,1000.7,39,15.2
-12.7,54,0,1.8,1003.2,22,11.9
-14.06,50,0,3.3,1000.3,249,15
-13,53,0,1.1,1002.6,28,11.8
-15,51,0,3.3,999.7,347,15
-13.3,53,0,2.4,1001.9,32,12
-15.67,50,0,3.3,999.7,422,15.2
-14,56,0,2.9,1001.5,42,12
-16,51,0,3.3,999.3,449,15.2
-14.6,54,0,2.3,1001.3,37,12
-16.39,52,0,3.3,998.6,413,15
-15,54,0,1.4,1001,390,11.9
-16.78,53,0,3.3,998,301,15
-15.2,55,0,1.7,1000,333,11.9
-17.17,56,0,3.3,995.9,210,15.2
-15.6,56,0,2.6,998.5,41,11.9
-17,60,0,3.3,995.3,66,15.2
-15.5,60,0,1.4,997.4,45,12
-16,61,0,3.3,993.9,7,15
-14.5,63,0,3.8,996,5,12
-14.78,66,0,3.3,992.2,4,15
-13.5,68,0,1,994.4,4,12
-12.56,67,0,3.3,990.9,4,15.2
-11.5,69,0,1.7,993,4,11.8
-10.28,72,0,3.3,989.2,5,15.2
-9.6,72,0,1.9,991.4,3,12
-9.28,61,0,3.3,988.5,5,14.9
-8.4,73,0,2.5,990.5,3,12
-8.28,73,0,3.3,987.8,6,15
-7.3,75,0.1,2.5,989.6,3,12
-7.28,72,0,3.3,986.8,6,15.2
-5.9,73,0,1.5,988.6,3,12
-7.17,74,0,3.3,986.8,4,15.2
-6.4,77,0.1,0.6,988.7,3,12
-7.06,70,0,3.3,986.8,5,15
-6.1,70,0,1.6,988.9,3,12
-7.28,69,0,3.3,987.5,4,15
-6.1,70,0,2.8,989.1,2,12
-7.67,68,0,3.3,987.8,5,15.2
-6.6,71,0,1.7,989.8,3,12
-8,70,0,3.3,989.2,6,15.2
-6.9,73,0,2.1,990.9,3,12
-8,72,0,3.3,989.2,6,14.9
-7,75,0.1,2.4,991.1,3,11.9
-8,71,0,3.3,989.2,5,15
-6.9,73,0.1,1.5,991,3,12
-8,68,0,3.3,989.2,6,15.2
-6.4,68,0,0.8,991.1,4,11.9
-7.39,56,0,3.3,989.8,23,15.2
-5.7,55,0,2.4,991.6,21,12
-7.56,54,0,3.3,990.2,62,15
-6.1,57,0,2.1,991.9,56,12
-8,53,0,3.3,990.5,196,15
-6.7,56,0,3.8,992.4,155,12
-8.89,53,0,3.3,990.5,210,15.2
-7.9,56,0,1.2,992.5,180,12
-9.39,54,0,3.3,991.5,421,15.2
-8.7,58,0,1.9,993.4,122,12
-10.89,54,0,3.3,993.2,404,14.9
-8.9,54,0,1.3,995.2,367,12
-11.67,55,0,3.3,994.2,323,15.2
-9.8,57,0,1.6,996.1,317,12
-12.67,57,0,3.3,994.2,205,15.2
-11.3,61,0,4.1,996,38,12
-12.67,63,0,3.3,994.2,59,15
-11.3,65,0,2.4,996.3,29,12
-12.39,63,0,3.3,994.2,7,15
-11.1,64,0,2.8,996.2,5,12
-12.17,65,0,3.3,994.2,5,15.2
-11,65,0,4.7,996.1,4,12
-11.5,67,0,3.3,994.2,5,15.2
-10.2,68,0,2.3,996.1,4,12
-11.17,68,0,3.3,994.2,5,15
-10.3,69,0,2.9,996,4,12
-11.06,69,0,3.3,994.2,4,15
-9.9,68,0,1.8,996.2,4,11.9
-10.5,67,0,3.3,994.6,7,15.2
-9.2,68,0,1.6,996.4,4,11.8
-9.67,69,0,3.3,994.2,6,15.2
-8.7,69,0,2.5,996.1,4,11.9
-9.39,70,0,3.3,994.6,7,15
-8.1,68,0,2.5,996.6,3,12
-9,70,0,3.3,994.9,6,15.2
-7.9,70,0,2.8,996.9,4,11.9
-9,68,0,3.3,994.6,7,15
-8.2,70,0,2.3,996.5,3,12
-9.39,69,0,3.3,994.6,5,14.9
-8,69,0,2.7,996.7,3,11.9
-9.28,66,0,3.3,995.3,6,15
-8,65,0,1.7,997.1,4,12
-9,62,0,3.3,995.3,6,14.9
-8.78,66,0,3.3,994.9,5,14.9
-7.5,63,0,2.8,996.9,4,12
-8.39,51,0,3.3,994.6,6,15
-7.4,55,0,2.4,996.4,5,11.9
-8.39,48,0,3.3,993.9,58,15
-7.1,50,0,1.3,996,29,12
-8.5,46,0,3.3,992.9,290,15
-7.3,48,0,2,995.1,78,12
-8.56,49,0,3.3,992.6,99,15
-7.8,51,0,2.1,994.4,48,11.9
-9.28,48,0,3.3,992.2,163,14.9
-7.9,53,0,2.1,994.3,78,12
-8.56,49,0,3.3,992.2,508,14.9
-8.2,50,0,3.1,994.2,89,12
-8.89,49,0,3.3,992.6,399,14.9
-8.5,52,0,2.1,994.3,74,12
-9.5,51,0,3.3,992.2,317,14.9
-8.4,53,0,2.9,994.1,302,11.9
-10.17,56,0,3.3,990.5,205,15.2
-8.7,56,0,2.4,992.6,51,12
-10.28,57,0,3.3,989.8,60,15.2
-9.1,58,0,1.8,991.7,31,11.9
-10.06,58,0,3.3,988.5,7,15
-8.9,58,0,2.9,990.8,5,12
-10,56,0,3.3,987.8,6,15
-8.5,55,0,2.3,989.8,4,12
-8.89,55,0,3.3,986.5,5,15.2
-7.8,52,0,2.4,988.6,4,12
-7.56,48,0,3.3,985.4,6,15
-6.4,47,0,2.3,987.6,3,12
-6.89,49,0,3.3,985.1,6,15
-5.2,52,0,3,987,3,12
-5.67,50,0,3.3,984.4,5,15
-4.1,51,0,2.6,986.6,3,11.9
-4.78,51,0,3.3,984.1,6,14.9
-3.4,52,0,1.3,985.7,3,11.9
-2.89,56,0,3.3,983.1,6,15.1
-1.7,58,0,1.9,985,3,12
-1.89,55,0,3.3,983.1,6,15.2
-0.9,58,0,3.7,984.7,2,11.8
-1.06,53,0,3.3,982.4,7,14.9
0.4,58,0,2.7,984.4,2,12
0,55,0,3.3,982.1,6,15.2
1.3,59,0,1.5,983.8,2,12
1,54,0,3.3,981.4,7,15.2
2.1,58,0,1.1,983.3,2,12
1.67,57,0.03,3.3,981,6,14.9
3.1,61,0,2.4,982.7,2,11.9
2.67,68,0,3.3,980,7,14.9
3.7,70,0,1,981.9,1,12
2.89,64,0,3.3,979.7,7,15.2
3.9,66,0,1.5,981.2,2,12
3,62,0,3.3,978.7,18,14.9
3.7,66,0,0.8,980.3,10,11.9
2.89,67,0,3.3,978.3,22,14.9
3.8,70,0,1.4,979.9,19,11.9
2.56,72,0,3.3,977,121,14.9
3.2,77,0,1.1,978.8,56,12
1.5,76,0,3.3,977,77,15.2
2.4,79,0,2.3,978.7,49,12
0.56,76,0,3.3,977,112,15.2
1.3,79,0,1.4,978.7,76,12
-0.28,75,0,3.3,977.3,162,15.2
0.3,78,0,1.6,979,113,12
-1,75,0,3.3,977.3,149,15.2
-0.3,79,0,2.6,978.8,95,11.9
-2.28,81,0,3.3,977,104,14.9
-1.4,84,0.3,2.7,978.7,28,12
-2.89,82,0,3.3,977,12,14.9
-1.7,82,0.3,1.9,978.6,7,12
-2.78,77,0,3.3,977.3,4,14.9
-1.7,76,0,2.1,979,2,12
-3,73,0,3.3,978,5,14.9
-2,75,0,1.8,979.6,2,12
-3.56,73,0,3.3,978,6,15.2
-2.4,74,0,1.5,979.9,2,12
-4.06,72,0,3.3,978.7,5,15.2
-2.7,72,0,0.8,980.2,2,11.9
-4.17,72,0,3.3,980,5,15.2
-2.7,71,0,2.7,982.1,2,11.7
-4.78,71,0,3.3,980.7,6,14.9
-3.4,70,0,1.1,982.5,2,11.9
-4.78,65,0,3.3,981.4,6,15.2
-3.4,64,0.1,0.6,983.4,3,11.9
-4.28,56,0,3.3,982.7,5,15.2
-3.3,59,0,1.5,984.5,2,12
-4.5,54,0,3.3,983.7,5,14.9
-3.2,57,0,1.6,985.7,3,12
-4.5,53,0,3.3,984.8,5,14.9
-3.2,55,0,1.2,986.5,3,11.9
-4.67,54,0,3.3,985.1,5,15.2
-3.4,56,0,2.3,987,2,11.9
-4.89,54,0,3.3,985.1,6,15
-3.5,56,0,1.6,987.1,2,11.8
-4.89,53,0,3.3,985.8,4,14.9
-3.6,56,0,2,987.7,2,12
-4.56,50,0,3.3,986.8,4,15
-3.4,52,0,0.8,988.7,2,11.9
-4.28,48,0,3.3,987.5,5,14.9
-3.2,51,0,2.9,989.1,3,12
-4.28,45,0,3.3,988.1,42,15.1
-3.2,49,0,1.3,989.9,28,12
-4.06,45,0,3.3,988.8,244,14.9
-3.5,47,0,0.8,990.4,23,11.9
-4.67,44,0,3.3,988.8,352,15.2
-3.9,49,0,1.6,990.9,25,12
-5.39,50,0,3.3,989.2,418,14.9
-5,54,0,1.4,991.1,30,12
-6.39,51,0,3.3,990.9,431,14.9
-5.7,56,0,2.5,992.7,30,12
-7.5,56,0,3.3,992.2,404,14.9
-6.2,61,0,2.4,994.2,373,12
-7.89,58,0,3.3,992.9,254,14.9
-6.5,60,0,3.3,994.6,323,11.8
-8.67,60,0,3.3,992.6,213,15
-7.2,62,0,2.7,994.5,118,11.9
-9.06,61,0,3.3,992.6,52,15
-7.5,61,0,1.3,994.4,37,11.8
-8.78,59,0,3.3,992.6,6,15
-7.1,61,0,1.8,994.8,4,12
-8.56,59,0,3.3,992.6,6,15
-7,60,0,3.1,994.6,3,12
-8.39,58,0,3.3,992.6,7,14.9
-7,59,0,1.8,994.3,3,12
-8.28,57,0,3.3,992.6,5,15
-6.9,58,0,2.5,994.3,3,12
-8.28,56,0,3.3,992.2,6,15
-6.8,58,0,1.9,994.3,3,11.9
-8.17,55,0,3.3,992.2,4,14.9
-6.9,57,0,2.3,994.2,3,12
-8.17,54,0,3.3,992.2,4,15
-6.6,58,0,3,994.3,3,11.9
-7.67,54,0,3.3,992.2,6,14.9
-6,57,0,2.8,994.2,3,12
-7.17,52,0,3.3,992.6,6,14.9
-5.8,54,0,4.6,994.2,3,12
-6.78,52,0,3.3,992.2,6,14.9
-5.4,53,0,2.1,994.4,2,12
-6.5,50,0,3.3,992.6,5,14.9
-5.2,52,0,3.1,994.4,3,12
-6.28,50,0,3.3,992.6,6,14.9
-5,52,0,2.5,994.4,3,11.9
-6.17,49,0,3.3,992.6,6,15
-4.9,51,0,3.9,994.3,3,11.9
-6,51,0,3.3,991.9,6,14.9
-4.5,56,0,2.9,993.8,3,11.9
-6.89,62,0,3.3,991.2,6,15
-5.5,65,0,2.1,993.1,3,11.8
-7.28,70,0,3.3,990.5,72,14.9
-5.8,68,0,3.1,992.5,54,12
-6.28,56,0,3.3,989.5,247,14.9
-5.1,60,0,2.6,991.4,117,12
-6.17,52,0,3.3,988.5,155,14.9
-5.2,56,0,4.2,990.6,133,12
-6.06,55,0,3.3,987.8,234,14.9
-5.1,63,0,2.6,990,211,11.9
