Air Temperature,Humidity,Interval Rain,Wind Speed,Barometric Pressure,Solar Radiation,Battery Life
-4.5,65.0,0.0,1.3,1007.7,2.0,12.0
-5.39,62.0,0.0,3.3,1005.8,6.0,14.9
-3.6,65.0,0.0,1.7,1007.7,2.0,12.0
-4.0,62.0,0.0,3.3,1005.8,5.0,15.2
-2.3,72.0,0.0,2.6,1007.7,2.0,11.9
-3.17,68.0,0.0,3.3,1005.8,6.0,15.0
-2.4,70.0,0.0,3.1,1007.9,2.0,11.8
-3.39,66.0,0.0,3.3,1005.8,4.0,15.0
-2.4,69.0,0.0,3.1,1007.9,2.0,11.9
-3.0,66.0,0.0,3.3,1005.8,10.0,15.2
-2.2,69.0,0.0,2.3,1007.9,6.0,12.0
-3.28,66.0,0.0,3.3,1005.8,70.0,15.0
-2.4,69.0,0.0,3.8,1007.7,44.0,11.9
-3.5,66.0,0.0,3.3,1005.4,86.0,14.9
-2.7,70.0,0.0,3.8,1007.7,104.0,12.0
-3.56,67.0,0.0,3.3,1005.4,617.0,15.0
-2.8,72.0,0.0,5.0,1007.6,107.0,12.0
-4.28,69.0,0.0,3.3,1005.4,207.0,14.9
-3.6,71.0,0.0,5.2,1007.3,181.0,12.0
-4.78,70.0,0.0,3.3,1005.8,135.0,15.0
-3.8,74.0,0.0,5.4,1007.6,95.0,12.0
-5.39,72.0,0.0,3.3,1005.8,109.0,14.9
-4.6,74.0,0.0,4.6,1008.1,106.0,12.0
-6.0,72.0,0.0,3.3,1005.8,78.0,15.2
-5.3,73.0,0.1,2.8,1007.8,61.0,12.0
-7.06,70.0,0.03,3.3,1005.8,41.0,15.0
-6.2,73.0,0.1,2.2,1007.7,37.0,11.9
-6.78,53.0,0.0,3.3,1005.1,269.0,15.0
-6.2,61.0,0.0,4.5,1007.0,127.0,11.8
-7.5,77.0,0.0,3.3,1005.1,186.0,14.9
-8.3,79.0,0.8,0.8,1007.3,50.0,11.9
-9.56,73.0,0.0,3.3,1005.1,107.0,14.9
-8.4,73.0,0.1,2.7,1007.1,127.0,12.0
-10.28,72.0,0.0,3.3,1004.4,99.0,15.2
-8.6,70.0,0.0,1.9,1006.5,70.0,11.9
-10.56,66.0,0.0,3.3,1004.1,40.0,15.2
-9.3,64.0,0.0,1.9,1006.4,32.0,12.0
-10.78,57.0,0.0,3.3,1004.1,7.0,15.0
-9.8,61.0,0.0,1.4,1006.0,4.0,12.0
-11.06,58.0,0.0,3.3,1003.4,4.0,15.0
-9.9,58.0,0.0,0.9,1005.5,3.0,12.0
-11.5,56.0,0.0,3.3,1003.4,4.0,15.2
-10.2,57.0,0.0,1.0,1005.5,3.0,12.0
-11.78,56.0,0.0,3.3,1003.4,6.0,15.2
-10.3,56.0,0.0,1.3,1005.5,4.0,11.9
-11.56,54.0,0.0,3.3,1003.4,6.0,15.0
-10.3,55.0,0.0,1.3,1005.4,4.0,11.9
-11.89,55.0,0.0,3.3,1003.4,4.0,15.0
-10.5,55.0,0.0,1.2,1005.7,4.0,12.0
-11.5,52.0,0.0,3.3,1003.4,5.0,15.2
-10.2,53.0,0.0,0.6,1005.8,4.0,12.0
-11.17,49.0,0.0,3.3,1003.7,5.0,15.2
-9.9,52.0,0.0,0.6,1005.9,4.0,11.9
-11.0,49.0,0.0,3.3,1004.1,5.0,15.0
-9.8,51.0,0.0,1.0,1006.2,4.0,12.0
-11.06,49.0,0.0,3.3,1003.7,5.0,15.0
-9.7,50.0,0.0,1.3,1006.0,4.0,11.9
-10.78,48.0,0.0,3.3,1003.7,5.0,15.2
-9.4,51.0,0.0,0.7,1005.8,4.0,11.8
-10.28,46.0,0.0,3.3,1003.4,6.0,15.2
-8.6,48.0,0.0,1.5,1005.5,3.0,12.0
-9.67,44.0,0.0,3.3,1003.4,5.0,15.0
-7.9,48.0,0.0,3.2,1005.4,3.0,12.0
-9.06,48.0,0.0,3.3,1003.4,6.0,15.0
-8.1,50.0,0.0,2.8,1005.3,3.0,12.0
-9.06,49.0,0.0,3.3,1002.7,10.0,15.0
-8.2,50.0,0.0,2.3,1004.7,7.0,11.9
-8.89,52.0,0.0,3.3,1002.4,154.0,15.0
-8.2,52.0,0.0,2.1,1004.5,20.0,11.9
-9.17,47.0,0.0,3.3,1002.4,296.0,15.0
-8.0,54.0,0.0,3.7,1004.5,26.0,11.9
-9.06,51.0,0.0,3.3,1002.4,406.0,14.9
-8.2,54.0,0.0,2.9,1004.2,31.0,11.9
-9.39,53.0,0.0,3.3,1002.4,472.0,14.9
-8.2,54.0,0.0,3.9,1004.5,202.0,12.0
-9.67,49.0,0.0,3.3,1003.0,489.0,15.0
-8.8,49.0,0.0,3.2,1004.8,33.0,12.0
-9.89,41.0,0.0,3.3,1003.4,450.0,15.0
-8.8,45.0,0.0,3.5,1005.4,426.0,12.0
-11.06,46.0,0.0,3.3,1003.7,365.0,14.9
-9.9,50.0,0.0,1.1,1005.8,363.0,12.0
-13.78,55.0,0.0,3.3,1003.4,238.0,15.2
-11.8,57.0,0.0,1.1,1005.6,215.0,11.8
-15.56,60.0,0.0,3.3,1003.4,38.0,15.0
-13.0,60.0,0.0,1.1,1005.1,117.0,12.0
-15.5,60.0,0.0,3.3,1002.7,7.0,15.0
-13.4,60.0,0.0,2.4,1004.7,6.0,11.9
-15.39,59.0,0.0,3.3,1002.0,4.0,15.2
-13.4,59.0,0.0,2.2,1004.0,4.0,12.0
-15.17,59.0,0.0,3.3,1001.7,4.0,15.3
-13.4,58.0,0.0,1.2,1003.8,4.0,11.9
-14.78,58.0,0.0,3.3,1001.4,5.0,15.0
-12.8,58.0,0.0,2.4,1003.6,4.0,11.9
-14.17,58.0,0.0,3.3,1001.0,4.0,15.0
-12.3,58.0,0.0,2.1,1003.3,4.0,11.8
-13.78,55.0,0.0,3.3,1001.0,4.0,15.2
-12.2,56.0,0.0,2.4,1003.0,4.0,12.0
-13.0,54.0,0.0,3.3,1001.4,5.0,15.2
-11.4,55.0,0.0,1.3,1003.3,4.0,11.9
-12.28,52.0,0.0,3.3,1001.4,4.0,15.0
-10.9,54.0,0.0,1.3,1003.6,3.0,12.0
-11.56,52.0,0.0,3.3,1000.7,6.0,15.0
-10.1,56.0,0.0,2.4,1002.9,3.0,12.0
-10.89,54.0,0.0,3.3,1000.7,6.0,15.2
-9.5,56.0,0.0,1.4,1002.7,3.0,12.0
-10.5,54.0,0.0,3.3,1000.0,5.0,15.2
-8.7,55.0,0.0,2.3,1002.2,4.0,11.9
-10.06,52.0,0.0,3.3,999.7,6.0,15.0
-8.9,54.0,0.0,0.8,1001.6,4.0,11.9
-9.56,50.0,0.0,3.3,999.3,5.0,15.0
-8.1,53.0,0.0,2.4,1001.3,3.0,11.9
-9.06,48.0,0.0,3.3,998.0,5.0,15.2
-7.7,51.0,0.0,1.9,1000.1,3.0,11.9
-8.39,45.0,0.0,3.3,997.6,10.0,15.2
-7.1,47.0,0.0,1.9,999.6,6.0,11.9
-7.78,41.0,0.0,3.3,997.0,156.0,15.0
-6.9,45.0,0.0,1.2,998.7,19.0,11.9
-8.0,41.0,0.0,3.3,997.0,291.0,15.0
-7.3,45.0,0.0,1.6,998.9,24.0,11.9
-8.67,41.0,0.0,3.3,997.0,401.0,15.2
-7.9,45.0,0.0,2.3,999.0,30.0,12.0
-9.67,42.0,0.0,3.3,997.3,464.0,15.1
-9.0,48.0,0.0,0.3,999.3,51.0,11.9
-10.67,45.0,0.0,3.3,998.0,484.0,15.0
-9.9,49.0,0.0,1.8,999.9,34.0,11.9
-12.28,54.0,0.0,3.3,998.3,445.0,15.0
-10.6,57.0,0.0,1.2,1000.6,422.0,11.9
-13.5,59.0,0.0,3.3,999.0,359.0,15.2
-11.7,60.0,0.0,1.9,1001.1,353.0,12.0
-14.5,64.0,0.0,3.3,999.3,233.0,15.2
-13.1,65.0,0.0,1.2,1001.5,240.0,12.0
-15.5,68.0,0.0,3.3,999.3,92.0,15.0
-13.8,68.0,0.0,1.2,1001.7,99.0,11.9
-15.67,68.0,0.0,3.3,999.3,6.0,15.0
-14.1,67.0,0.0,1.2,1001.6,6.0,12.0
-15.56,67.0,0.0,3.3,1000.0,4.0,15.3
-14.2,66.0,0.0,0.7,1001.9,4.0,11.9
-15.28,65.0,0.0,3.3,999.7,4.0,15.0
-13.9,64.0,0.0,2.0,1001.9,4.0,11.9
-15.06,63.0,0.0,3.3,999.7,6.0,15.0
-13.7,62.0,0.0,1.2,1001.8,4.0,11.9
-14.39,59.0,0.0,3.3,1000.3,4.0,15.2
-13.3,60.0,0.0,1.6,1002.4,4.0,11.9
-14.39,57.0,0.0,3.3,1000.7,4.0,15.2
-12.7,58.0,0.0,1.3,1002.9,4.0,11.9
-14.06,55.0,0.0,3.3,1000.7,4.0,15.0
-12.5,56.0,0.0,0.8,1003.0,4.0,11.9
-13.56,54.0,0.0,3.3,1001.4,6.0,15.0
-12.2,56.0,0.0,0.4,1003.5,4.0,12.0
-13.06,52.0,0.0,3.3,1001.7,4.0,15.2
-11.8,55.0,0.0,0.8,1003.8,4.0,11.9
-12.56,51.0,0.0,3.3,1002.0,6.0,15.2
-11.3,54.0,0.0,1.7,1004.1,4.0,11.9
-12.06,51.0,0.0,3.3,1002.4,6.0,15.0
-10.9,54.0,0.0,0.7,1004.4,4.0,12.0
-11.56,52.0,0.0,3.3,1002.4,6.0,15.0
-10.5,55.0,0.0,0.8,1004.5,4.0,11.8
-11.06,51.0,0.0,3.3,1002.0,4.0,15.2
-9.8,54.0,0.0,1.0,1004.1,4.0,11.9
-10.56,49.0,0.0,3.3,1001.4,5.0,15.2
-9.6,52.0,0.0,0.9,1003.5,4.0,12.0
-10.28,47.0,0.0,3.3,1000.7,10.0,15.0
-9.1,51.0,0.0,0.9,1002.6,7.0,12.0
-9.67,45.0,0.05,3.3,999.7,136.0,14.9
-8.8,51.0,0.0,3.1,1001.5,25.0,11.9
-9.67,44.0,0.0,3.3,998.3,293.0,15.2
-9.0,50.0,0.0,2.4,1000.6,31.0,11.8
-9.78,43.0,0.0,3.3,997.3,408.0,15.2
-8.9,50.0,0.0,2.3,999.5,64.0,11.9
-10.39,43.0,0.0,3.3,996.6,478.0,15.0
-9.4,51.0,0.0,1.6,998.9,106.0,12.0
-9.89,44.0,0.0,3.3,996.3,392.0,14.9
-8.9,48.0,0.0,2.6,998.2,90.0,12.0
-9.56,43.0,0.0,3.3,995.9,444.0,15.2
-8.4,51.0,0.0,3.0,998.0,524.0,12.0
-10.17,49.0,0.0,3.3,994.9,408.0,15.2
-9.2,55.0,0.0,1.5,997.2,377.0,12.0
-10.17,63.0,0.0,3.3,993.9,140.0,15.0
-8.3,57.0,0.0,4.3,995.8,123.0,11.9
-9.39,58.0,0.0,3.3,992.2,96.0,15.0
-8.2,61.0,0.0,1.1,994.3,91.0,11.9
-9.06,62.0,0.0,3.3,991.2,8.0,15.2
-8.1,66.0,0.0,1.3,993.2,5.0,11.9
-9.5,66.0,0.0,3.3,990.2,5.0,15.2
-8.3,67.0,0.0,1.9,992.3,3.0,12.0
-9.56,64.0,0.0,3.3,989.8,5.0,15.0
-8.6,66.0,0.0,2.6,991.7,3.0,11.9
-10.28,63.0,0.0,3.3,989.5,5.0,15.2
-9.2,63.0,0.0,3.8,991.6,3.0,12.0
-10.56,61.0,0.0,3.3,990.2,5.0,15.2
-9.5,62.0,0.0,2.7,992.3,4.0,12.0
-11.0,59.0,0.0,3.3,990.9,5.0,15.0
-9.8,61.0,0.0,3.0,992.7,3.0,12.0
-11.5,58.0,0.0,3.3,991.2,6.0,15.0
-10.4,60.0,0.0,3.8,993.4,4.0,12.0
-11.39,56.0,0.0,3.3,992.2,5.0,15.2
-10.7,59.0,0.0,4.1,994.4,4.0,12.0
-11.89,58.0,0.0,3.3,992.9,4.0,15.2
-11.1,60.0,0.0,5.4,995.0,4.0,12.0
-12.56,60.0,0.0,3.3,994.2,5.0,15.0
-12.2,63.0,0.0,3.0,996.3,4.0,11.9
-13.89,62.0,0.0,3.3,994.6,5.0,15.0
-12.8,63.0,0.0,2.8,996.7,4.0,11.9
-13.67,55.0,0.0,3.3,996.3,4.0,15.2
-12.9,57.0,0.0,1.8,998.6,4.0,11.9
-13.89,51.0,0.0,3.3,997.6,4.0,15.3
-12.6,56.0,0.0,3.2,999.7,4.0,11.9
-13.56,54.0,0.0,3.3,998.3,5.0,15.0
-12.5,57.0,0.0,2.3,1000.5,4.0,12.0
-13.17,55.0,0.0,3.3,998.6,10.0,15.0
-12.39,49.0,0.0,3.3,999.3,100.0,15.2
-11.5,54.0,0.0,2.4,1001.7,23.0,11.9
-12.39,47.0,0.0,3.3,1000.0,279.0,15.2
-11.6,51.0,0.0,0.9,1001.9,30.0,11.9
-12.78,45.0,0.0,3.3,1000.0,397.0,15.0
-11.9,50.0,0.0,0.9,1002.4,35.0,12.0
-13.56,44.0,0.0,3.3,1000.7,461.0,15.0
-12.5,50.0,0.0,1.5,1003.0,40.0,12.0
-13.67,45.0,0.0,3.3,1001.7,476.0,15.2
-13.2,50.0,0.0,2.0,1003.7,38.0,12.0
-14.78,46.0,0.0,3.3,1002.0,438.0,15.2
-13.6,51.0,0.0,3.3,1004.2,417.0,12.0
-15.39,50.0,0.0,3.3,1002.0,355.0,15.0
-13.6,53.0,0.0,2.9,1004.3,356.0,11.9
-16.17,55.0,0.0,3.3,1001.7,233.0,15.0
-14.4,57.0,0.0,1.9,1003.9,240.0,11.8
-16.5,59.0,0.0,3.3,1000.7,78.0,15.2
-14.8,60.0,0.0,1.5,1003.2,49.0,11.9
-16.5,60.0,0.0,3.3,1000.3,6.0,15.2
-14.9,60.0,0.0,1.7,1002.4,6.0,11.9
-16.39,58.0,0.0,3.3,1000.0,6.0,15.0
-14.9,59.0,0.0,1.3,1002.0,4.0,11.9
-16.06,56.0,0.0,3.3,999.3,5.0,15.0
-14.6,57.0,0.0,2.3,1001.6,4.0,12.0
-15.89,54.0,0.0,3.3,999.3,5.0,15.3
-14.4,55.0,0.0,2.1,1001.5,4.0,12.0
-15.56,51.0,0.0,3.3,999.0,5.0,15.0
-13.7,52.0,0.0,2.9,1001.3,4.0,11.9
-14.5,46.0,0.0,3.3,999.3,4.0,15.0
-12.6,51.0,0.0,2.6,1001.4,4.0,12.0
-13.67,47.0,0.0,3.3,998.6,6.0,15.2
-12.2,52.0,0.0,2.2,1000.7,4.0,11.9
-13.39,49.0,0.0,3.3,998.6,5.0,15.2
-11.7,56.0,0.0,3.7,1000.9,4.0,11.9
-12.89,54.0,0.0,3.3,998.0,6.0,15.0
-11.5,59.0,0.0,1.4,1000.2,3.0,11.8
-12.56,59.0,0.0,3.3,997.6,5.0,15.0
-11.0,64.0,0.0,2.0,999.9,3.0,11.9
-11.78,60.0,0.0,3.3,997.3,5.0,15.2
-10.4,64.0,0.0,2.1,999.3,3.0,12.0
-11.5,62.0,0.0,3.3,996.3,5.0,15.2
-10.2,66.0,0.0,2.0,998.6,3.0,12.0
-11.17,63.0,0.0,3.3,995.9,7.0,15.0
-10.0,68.0,0.0,1.7,998.3,3.0,12.0
-10.89,65.0,0.0,3.3,996.3,7.0,15.0
-9.8,69.0,0.0,1.1,998.1,3.0,11.9
-10.39,69.0,0.0,3.3,995.6,7.0,15.2
-9.3,76.0,0.0,2.2,997.7,4.0,12.0
-9.17,75.0,0.0,3.3,995.3,46.0,15.2
-8.0,78.0,0.3,2.6,997.1,38.0,12.0
-8.89,76.0,0.0,3.3,994.9,72.0,15.0
-7.7,79.0,0.2,1.2,996.8,54.0,11.9
-7.56,80.0,0.0,3.3,994.6,143.0,14.9
-6.9,79.0,0.0,5.2,996.6,129.0,12.0
-7.56,75.0,0.0,3.3,994.6,139.0,15.2
-6.9,78.0,0.0,6.2,996.5,120.0,12.0
-7.56,76.0,0.0,3.3,995.6,119.0,15.2
-6.9,78.0,0.0,4.4,997.4,111.0,12.0
-7.67,74.0,0.0,3.3,995.6,138.0,15.0
-7.2,80.0,0.0,4.3,997.8,76.0,12.0
-8.06,77.0,0.0,3.3,995.9,126.0,14.9
-7.7,80.0,0.0,5.5,997.7,101.0,11.9
-8.5,77.0,0.0,3.3,997.6,118.0,15.2
-8.0,81.0,0.1,4.7,999.5,44.0,12.0
-8.78,76.0,0.0,3.3,998.0,36.0,15.2
-8.3,81.0,0.0,4.7,999.8,11.0,11.9
-9.0,79.0,0.0,3.3,998.6,8.0,15.0
-8.6,81.0,0.1,4.9,1000.6,3.0,12.0
-9.17,78.0,0.0,3.3,999.0,5.0,15.0
-8.6,80.0,0.3,3.8,1000.9,3.0,12.0
-12.17,76.0,0.0,3.3,1000.0,6.0,15.2
-10.6,77.0,0.1,0.4,1001.7,3.0,12.0
-12.89,75.0,0.0,3.3,1000.7,6.0,15.2
-10.6,78.0,0.0,1.1,1002.7,3.0,11.9
-13.06,75.0,0.0,3.3,1001.7,6.0,15.0
-11.5,78.0,0.1,2.2,1003.5,3.0,11.9
-13.06,75.0,0.0,3.3,1002.7,6.0,15.0
-11.5,78.0,0.3,1.1,1004.6,3.0,12.0
-12.89,75.0,0.0,3.3,1004.1,6.0,15.2
-11.0,78.0,0.3,1.6,1005.8,3.0,12.0
-12.78,75.0,0.0,3.3,1005.1,6.0,15.0
-11.3,79.0,0.4,1.3,1006.7,3.0,12.0
-12.89,75.0,0.0,3.3,1005.4,6.0,15.2
-11.5,78.0,0.2,0.6,1007.4,3.0,11.9
-13.17,75.0,0.0,3.3,1006.4,6.0,15.0
-11.9,78.0,0.2,2.3,1008.7,3.0,12.0
-13.06,74.0,0.0,3.3,1007.8,6.0,15.0
-12.0,77.0,0.0,2.1,1009.8,3.0,12.0
-13.06,74.0,0.0,3.3,1008.5,6.0,15.2
-11.8,76.0,0.0,2.1,1010.2,3.0,12.0
-13.17,72.0,0.0,3.3,1009.1,5.0,15.2
-11.8,73.0,0.1,1.2,1011.1,4.0,12.0
-13.17,68.0,0.0,3.3,1010.2,5.0,15.0
-12.1,69.0,0.1,1.1,1012.1,4.0,11.9
-13.28,63.0,0.0,3.3,1010.8,6.0,15.0
-12.3,65.0,0.0,0.7,1012.6,5.0,11.9
-13.89,58.0,0.0,3.3,1010.5,32.0,15.2
-14.06,55.0,0.0,3.3,1011.2,75.0,15.2
-13.2,47.0,0.0,1.1,1013.3,77.0,12.0
-14.06,37.0,0.0,3.3,1011.9,135.0,15.0
-13.2,51.0,0.0,2.8,1013.8,117.0,12.0
-14.28,33.0,0.0,3.3,1012.9,217.0,15.0
-13.3,37.0,0.0,0.9,1014.7,222.0,12.0
-15.17,37.0,0.0,3.3,1013.9,227.0,15.2
-13.9,38.0,0.0,1.4,1015.8,179.0,12.0
-16.39,39.0,0.0,3.3,1015.2,271.0,15.2
-14.8,40.0,0.0,2.4,1017.0,208.0,11.7
-17.89,42.0,0.0,3.3,1015.2,165.0,15.0
-16.2,43.0,0.0,2.3,1017.4,143.0,11.9
-19.5,45.0,0.0,3.3,1015.6,148.0,15.0
-17.9,46.0,0.0,1.2,1017.4,117.0,11.9
-21.17,48.0,0.0,3.3,1016.3,62.0,15.3
-19.1,50.0,0.0,1.6,1018.2,52.0,11.9
-21.89,51.0,0.0,3.3,1016.6,5.0,15.3
-20.0,50.0,0.0,1.4,1018.4,6.0,11.9
-21.89,49.0,0.0,3.3,1016.6,4.0,15.0
-19.8,49.0,0.0,3.3,1018.6,4.0,11.9
-21.67,48.0,0.0,3.3,1016.3,4.0,15.3
-19.8,47.0,0.0,3.2,1018.1,4.0,11.9
-21.78,45.0,0.0,3.3,1016.3,4.0,15.3
-19.7,46.0,0.0,2.6,1018.2,4.0,11.9
-21.5,45.0,0.0,3.3,1016.9,4.0,15.0
-19.6,47.0,0.0,1.8,1019.0,5.0,11.9
-21.28,48.0,0.0,3.3,1017.3,4.0,15.0
-19.3,50.0,0.0,1.8,1019.3,5.0,12.0
-21.17,46.0,0.0,3.3,1017.3,4.0,15.2
-19.4,47.0,0.0,1.4,1019.1,4.0,11.8
-21.28,44.0,0.0,3.3,1017.3,4.0,15.3
-19.6,46.0,0.0,0.8,1019.4,5.0,11.9
-21.28,43.0,0.0,3.3,1017.3,3.0,15.0
-19.8,44.0,0.0,1.6,1019.4,5.0,11.8
-21.56,44.0,0.0,3.3,1017.3,4.0,15.0
-19.9,43.0,0.0,2.3,1019.4,5.0,11.8
-21.78,44.0,0.0,3.3,1017.3,4.0,15.3
-20.1,44.0,0.0,1.6,1019.2,5.0,11.9
-21.67,42.0,0.0,3.3,1017.3,4.0,15.3
-19.9,42.0,0.0,3.2,1019.3,4.0,11.9
-21.28,40.0,0.0,3.3,1017.3,5.0,15.0
-19.7,41.0,0.0,2.0,1019.1,4.0,11.9
-21.0,39.0,0.0,3.3,1016.9,3.0,15.0
-18.7,43.0,0.0,3.3,1018.9,5.0,12.0
-20.39,39.0,0.0,3.3,1016.6,5.0,15.2
-18.6,39.0,0.0,3.1,1018.3,6.0,12.0
-20.17,35.0,0.0,3.3,1016.3,33.0,15.3
-18.3,38.0,0.0,2.7,1018.0,22.0,11.9
-19.89,35.0,0.0,3.3,1015.6,281.0,15.0
-18.5,36.0,0.0,3.2,1017.6,28.0,11.9
-20.17,33.0,0.0,3.3,1015.6,394.0,15.0
-18.4,39.0,0.0,5.0,1017.1,35.0,11.9
-20.67,34.0,0.0,3.3,1015.6,458.0,15.2
-18.9,36.0,0.0,3.2,1017.6,38.0,12.0
-21.28,36.0,0.0,3.3,1015.9,469.0,15.0
-21.89,37.0,0.0,3.3,1015.9,435.0,15.0
-19.8,40.0,0.0,2.2,1018.1,407.0,11.9
-22.17,40.0,0.0,3.3,1015.2,71.0,15.2
-20.6,41.0,0.0,2.5,1017.4,336.0,11.9
-22.56,44.0,0.0,3.3,1014.2,228.0,15.3
-21.0,44.0,0.0,2.6,1016.2,218.0,12.0
-22.67,46.0,0.0,3.3,1012.9,54.0,15.0
-20.9,44.0,0.0,2.6,1014.7,49.0,11.9
-21.89,46.0,0.0,3.3,1011.5,6.0,15.0
-19.9,45.0,0.0,3.7,1013.4,6.0,12.0
-21.0,41.0,0.0,3.3,1010.2,4.0,15.3
-19.1,44.0,0.0,3.4,1012.1,4.0,12.0
-19.67,52.0,0.0,3.3,1008.5,3.0,15.3
-17.1,51.0,0.0,3.3,1010.4,4.0,11.9
-18.0,48.0,0.0,3.3,1006.8,4.0,15.0
-16.3,50.0,0.0,2.1,1009.0,5.0,11.9
-17.06,44.0,0.0,3.3,1006.1,5.0,15.0
-15.4,48.0,0.0,1.1,1008.2,5.0,11.9
-16.0,46.0,0.0,3.3,1005.1,5.0,15.2
-14.4,48.0,0.0,3.6,1007.1,4.0,11.9
-15.06,44.0,0.0,3.3,1004.1,4.0,15.3
-13.6,47.0,0.0,1.8,1006.0,4.0,11.9
-13.78,41.0,0.0,3.3,1003.0,7.0,15.0
-11.8,42.0,0.0,2.9,1005.2,4.0,11.8
-12.06,36.0,0.0,3.3,1002.4,5.0,15.0
-10.6,33.0,0.0,1.5,1004.5,4.0,12.0
-10.67,36.0,0.0,3.3,1001.4,5.0,15.2
-9.1,46.0,0.0,2.3,1003.8,3.0,12.0
-9.06,53.0,0.0,3.3,1001.4,5.0,15.2
-7.6,50.0,0.0,1.1,1003.1,4.0,12.0
-8.39,44.0,0.0,3.3,1000.3,6.0,14.9
-6.9,46.0,0.0,1.8,1002.5,3.0,12.0
-7.67,42.0,0.0,3.3,1000.0,5.0,14.9
-6.1,46.0,0.0,2.3,1002.1,3.0,11.9
-7.06,43.0,0.0,3.3,999.3,5.0,15.0
-5.7,44.0,0.0,1.7,1001.4,3.0,11.9
-6.5,39.0,0.0,3.3,999.0,8.0,15.0
-5.1,41.0,0.0,2.4,1001.1,5.0,12.0
-5.78,40.0,0.0,3.3,998.3,47.0,14.9
-4.2,42.0,0.0,2.7,1000.4,29.0,12.0
-5.0,39.0,0.0,3.3,997.6,275.0,14.9
-3.9,40.0,0.0,1.4,1000.1,27.0,12.0
-4.5,38.0,0.0,3.3,997.6,395.0,14.9
-2.8,40.0,0.0,2.1,999.6,38.0,12.0
-4.28,44.0,0.0,3.3,998.0,444.0,14.9
-3.4,45.0,0.0,2.3,999.9,42.0,11.9
-5.67,47.0,0.0,3.3,999.0,283.0,15.2
-4.4,50.0,0.0,2.2,1000.8,238.0,11.7
-6.89,44.0,0.0,3.3,999.3,229.0,15.2
-5.3,47.0,0.0,1.0,1001.7,196.0,11.9
-7.39,45.0,0.0,3.3,999.7,151.0,15.2
-5.7,47.0,0.0,1.8,1001.7,145.0,11.9
-7.67,47.0,0.0,3.3,999.3,226.0,15.1
-6.2,47.0,0.0,1.9,1001.4,138.0,12.0
-8.5,49.0,0.0,3.3,998.6,72.0,15.2
-7.2,51.0,0.0,1.8,1000.9,29.0,11.9
-8.5,50.0,0.0,3.3,998.0,7.0,15.0
-7.1,50.0,0.0,3.5,1000.1,5.0,11.9
-8.56,53.0,0.0,3.3,997.0,5.0,15.0
-7.2,55.0,0.0,1.9,999.2,4.0,11.9
-8.56,53.0,0.0,3.3,996.3,4.0,15.0
-7.0,54.0,0.0,2.5,998.3,5.0,12.0
-8.17,47.0,0.0,3.3,995.9,6.0,15.0
-6.9,49.0,0.0,1.0,998.1,4.0,11.9
-7.67,48.0,0.0,3.3,994.9,6.0,15.0
-6.56,54.0,0.0,3.3,994.2,5.0,15.0
-5.1,58.0,0.0,1.2,996.4,4.0,12.0
-3.56,60.0,0.0,3.3,993.2,6.0,15.2
-2.5,62.0,0.0,1.4,995.2,3.0,11.9
-2.17,67.0,0.0,3.3,992.6,5.0,14.9
-1.0,68.0,0.0,2.8,994.6,2.0,12.0
-2.0,71.0,0.03,3.3,991.5,6.0,14.9
-0.6,73.0,0.1,2.7,993.2,2.0,11.9
-1.06,76.0,0.0,3.3,989.5,6.0,15.2
0.2,72.0,0.0,1.7,991.2,2.0,11.9
-1.56,77.0,0.0,3.3,988.8,7.0,14.9
0.5,62.0,0.0,0.6,990.5,2.0,11.9
-1.56,71.0,0.0,3.3,989.2,7.0,14.9
-0.2,69.0,0.0,1.0,991.0,3.0,11.8
-1.89,71.0,0.0,3.3,990.2,6.0,14.9
-0.6,69.0,0.0,1.8,992.0,2.0,12.0
-1.78,58.0,0.0,3.3,990.2,4.0,14.9
-0.6,60.0,0.0,0.9,992.3,3.0,11.9
-1.89,56.0,0.0,3.3,989.8,8.0,15.2
-0.9,58.0,0.0,2.0,991.7,3.0,12.0
-2.28,56.0,0.0,3.3,989.8,46.0,14.9
-1.1,58.0,0.0,1.2,991.8,40.0,12.0
-2.89,60.0,0.0,3.3,989.8,97.0,15.2
-1.6,62.0,0.0,2.1,991.7,82.0,11.9
-2.5,62.0,0.0,3.3,989.5,86.0,15.2
-1.1,65.0,0.0,1.9,991.3,65.0,12.0
-1.78,61.0,0.0,3.3,989.5,119.0,14.9
-0.4,62.0,0.0,0.7,991.1,118.0,11.9
-0.78,57.0,0.0,3.3,989.5,610.0,14.9
-0.1,61.0,0.0,0.9,991.4,84.0,11.9
-0.89,55.0,0.0,3.3,990.2,399.0,15.2
0.7,60.0,0.0,2.5,991.6,257.0,12.0
-1.17,59.0,0.05,3.3,990.2,243.0,15.2
-0.1,65.0,0.0,1.4,992.2,147.0,12.0
-1.28,67.0,0.0,3.3,989.5,205.0,14.9
-0.3,70.0,0.0,1.8,991.1,66.0,12.0
-1.89,72.0,0.0,3.3,989.5,42.0,14.9
-1.1,75.0,0.0,1.5,991.1,31.0,12.0
-1.78,62.0,0.0,3.3,989.5,6.0,15.2
-1.0,66.0,0.0,2.0,991.4,3.0,11.9
-1.78,57.0,0.0,3.3,990.2,6.0,15.2
-0.7,57.0,0.0,1.0,991.6,2.0,11.9
-1.78,55.0,0.0,3.3,990.5,5.0,14.9
