f1 , f2 , f3 , f4
39,19,56,90
4,255,145,152
5,194,192,209
209,73,11,65
255,125,131,0
46,124,77,56
28,111,109,27
34,12,33,148
125,82,9,40
89,99,59,133
16,92,24,90
17,114,99,66
125,150,255,46
62,179,35,30
140,123,180,112
29,38,57,224
54,2,52,255
48,9,18,3
255,80,38,245
28,31,11,222
31,108,2,19
255,0,132,255
255,3,119,45
255,20,3,47
68,22,30,22
78,135,9,88
187,18,222,61
252,127,48,101
140,251,252,70
186,175,23,42
33,84,65,43
34,19,204,17
7,43,46,153
96,255,141,70
214,72,97,178
17,80,87,124
43,94,56,255
21,249,255,109
87,62,152,29
255,255,16,158
177,79,118,28
255,30,59,255
50,167,76,79
43,186,149,13
2,161,80,40
1,111,82,33
255,31,64,24
3,45,123,69
167,45,8,114
163,65,147,255
163,0,76,255
56,121,161,5
73,4,255,203
69,255,4,82
41,71,213,141
110,196,158,171
13,163,13,54
131,139,37,63
144,9,128,106
20,97,48,144
48,255,99,255
255,255,36,255
115,50,63,86
22,189,32,43
53,79,118,75
59,25,15,77
255,29,210,16
35,149,146,175
248,32,152,58
92,95,27,132
121,5,255,24
55,99,134,61
255,3,137,71
44,202,40,240
255,78,145,12
24,25,16,110
255,255,176,35
109,24,230,255
250,53,7,57
106,149,90,11
101,66,72,30
28,50,44,255
202,108,255,170
179,55,147,66
49,192,77,187
158,255,82,143
2,98,16,255
255,79,126,78
255,28,23,151
36,5,12,82
10,92,101,38
46,105,133,157
129,143,39,26
128,255,40,37
91,84,5,255
91,49,9,116
9,163,54,62
66,40,81,252
74,69,172,13
45,164,255,126
36,24,1,13
107,6,71,183
255,163,15,0
46,66,121,76
130,25,255,18
104,111,181,111
50,23,194,74
60,255,255,255
73,125,129,15
191,171,23,194
255,20,41,72
188,242,26,132
88,27,116,91
169,25,70,32
94,11,255,144
5,28,15,162
88,255,104,3
243,40,8,85
62,255,96,55
255,48,199,30
85,255,238,10
1,178,165,255
104,59,175,40
11,85,34,67
158,221,109,44
4,99,68,255
34,27,4,63
243,255,18,236
137,255,89,29
16,195,124,82
104,97,55,159
221,28,236,18
40,255,40,23
133,138,109,72
255,255,139,32
255,156,174,255
255,2,255,119
89,16,69,255
39,247,16,255
68,255,172,110
79,10,43,156
110,61,16,75
70,109,55,23
219,177,72,157
22,5,255,172
24,68,253,114
133,14,166,6
45,29,255,97
203,27,230,255
123,51,1,24
7,255,19,23
237,45,184,24
15,129,27,50
255,25,123,101
3,183,137,20
96,105,28,255
155,10,28,39
44,255,73,55
186,85,89,197
39,5,83,103
170,0,8,66
255,37,0,33
47,7,90,103
73,185,76,255
208,100,255,92
255,52,192,36
89,255,161,77
110,255,25,16
177,174,255,255
25,62,25,59
46,119,22,34
150,39,255,141
34,99,206,255
183,56,131,54
38,255,43,131
50,13,24,255
120,63,56,65
9,114,24,82
56,2,133,147
86,253,68,8
10,149,36,55
61,10,180,55
255,255,255,255
149,226,94,130
44,131,147,184
85,8,36,196
31,75,228,116
8,64,10,50
159,162,209,161
255,189,2,68
119,6,36,1
55,90,126,191
140,255,6,41
10,38,148,197
61,255,88,52
194,32,86,255
61,0,190,57
236,91,0,255
47,255,46,226
77,86,59,147
9,25,134,12
22,24,84,255
64,152,255,7
14,255,207,125
101,109,234,10
118,254,47,121
144,126,58,163
39,255,72,47
255,48,133,5
173,108,68,87
93,89,184,54
55,60,107,255
19,30,121,38
150,156,61,7
108,161,138,3
2,53,24,142
161,49,40,169
155,91,35,141
219,29,146,187
0,170,43,69
216,51,67,59
255,25,151,16
7,255,196,45
148,18,19,146
11,123,84,103
53,2,165,91
242,116,255,187
255,255,9,255
173,3,113,45
46,126,151,69
147,202,9,216
29,205,74,49
56,35,49,198
98,43,72,173
76,54,106,42
26,8,255,195
14,27,89,110
207,134,96,38
16,154,225,120
18,255,28,109
61,115,255,81
1,220,111,180
5,34,39,255
255,57,48,9
27,142,186,78
30,140,162,21
252,87,72,200
64,53,140,255
80,67,71,255
163,255,34,127
84,27,210,97
53,79,8,48
128,26,91,28
13,255,161,28
143,28,83,255
12,197,255,5
122,14,29,82
41,0,65,21
12,206,92,158
49,29,86,255
31,206,1,217
36,255,134,165
18,46,134,113
86,246,112,193
41,169,255,18
255,80,128,70
127,60,255,88
3,16,216,211
160,255,98,56
41,255,20,46
233,95,237,28
81,45,116,62
255,81,41,21
19,75,22,54
66,59,134,13
255,2,255,228
85,12,14,1
112,255,89,3
13,81,80,22
39,238,107,99
159,153,111,255
56,187,92,138
255,45,203,5
233,81,205,38
86,2,181,7
29,24,63,255
71,81,255,149
9,147,47,145
73,4,77,233
57,198,116,155
29,141,31,144
109,255,31,123
12,80,7,36
37,130,26,29
19,104,255,29
53,54,175,57
28,1,26,163
64,28,255,103
138,7,25,4
191,40,94,29
116,87,22,141
157,177,255,19
232,229,29,228
255,255,37,170
194,77,159,21
19,156,152,255
122,8,168,101
62,100,58,6
33,199,7,237
255,255,92,45
25,225,62,228
114,56,107,255
13,2,10,30
126,255,157,233
79,59,255,25
3,73,85,255
42,87,131,4
65,50,10,255
79,255,40,255
109,27,60,18
255,255,16,255
208,89,148,23
14,72,43,124
47,3,80,93
100,198,109,130
168,255,68,204
64,142,39,81
4,25,212,139
150,41,51,255
84,255,6,10
106,55,255,3
177,94,181,255
122,255,192,255
255,87,147,107
255,45,222,37
110,207,28,19
18,142,71,13
143,45,124,31
41,103,13,249
252,255,20,66
151,34,47,214
131,138,238,255
65,251,123,32
12,96,75,136
8,255,255,58
255,62,50,149
42,225,255,134
83,27,34,255
255,62,120,177
25,76,36,131
30,82,85,241
70,60,121,163
100,255,51,145
255,102,113,5
170,47,78,163
54,21,255,44
92,17,162,248
40,16,53,139
44,83,8,205
187,1,255,165
243,24,9,145
255,111,117,148
209,147,168,43
147,30,55,173
255,26,255,182
76,208,162,6
25,117,121,4
6,85,14,255
140,252,52,3
92,10,119,192
129,203,255,121
155,255,255,147
25,46,0,111
28,8,201,156
117,255,27,43
57,128,14,147
47,42,255,59
87,102,61,172
77,24,100,85
10,255,255,255
27,115,255,25
16,67,32,47
62,28,53,46
21,79,30,8
145,255,110,12
37,31,166,77
153,0,255,215
89,22,255,104
255,103,9,68
38,160,186,59
184,4,26,120
241,55,64,87
87,122,121,115
255,255,255,255
87,255,31,59
180,54,41,24
67,5,255,37
255,71,15,26
66,19,255,4
170,47,120,115
14,6,160,251
255,255,42,255
3,141,135,179
255,255,98,119
226,255,4,192
110,59,164,121
191,255,255,132
73,1,41,255
30,82,255,40
100,17,99,9
39,255,6,22
255,121,34,6
255,20,108,181
156,7,136,13
131,206,155,39
5,18,9,255
255,33,176,198
40,28,10,136
255,35,225,236
99,16,94,255
146,51,127,17
17,66,37,49
136,23,143,92
179,15,55,50
255,21,182,44
12,12,182,4
6,255,126,153
27,57,31,196
179,202,74,194
111,147,58,9
19,23,19,255
174,78,255,143
35,101,255,133
161,3,54,255
230,0,20,192
13,131,1,235
24,9,255,28
69,232,100,189
80,20,56,48
71,143,13,51
1,49,121,144
69,119,144,49
102,20,42,53
134,17,69,158
95,43,35,200
73,93,77,157
84,102,235,174
255,165,183,61
65,32,5,232
67,255,246,69
255,38,6,15
121,102,142,72
255,230,236,52
255,255,230,106
255,151,195,127
255,172,118,14
41,97,76,198
255,60,27,27
78,36,255,118
164,154,19,88
68,27,167,34
56,57,226,36
75,227,65,3
157,10,150,171
240,3,255,137
125,42,76,33
8,20,127,46
36,129,233,210
12,47,18,33
245,255,126,59
32,114,255,255
255,1,101,28
91,64,33,255
79,54,28,61
136,5,19,70
7,63,104,28
52,169,23,64
162,70,187,126
247,9,76,49
255,61,133,64
54,54,87,198
49,136,101,54
2,217,145,27
9,145,255,191
11,255,88,85
255,75,255,9
255,6,255,54
127,61,234,160
32,108,124,64
12,5,9,83
72,22,255,82
225,0,188,13
255,92,8,255
255,129,109,77
255,114,255,99
33,14,255,153
3,255,70,14
105,136,44,63
192,255,10,6
19,255,233,255
124,105,29,3
133,83,36,41
75,79,246,22
16,137,107,7
71,25,32,90
127,190,120,47
212,141,100,170
173,54,31,255
74,143,101,3
152,255,17,13
8,94,44,32
56,66,17,43
19,5,255,64
202,130,183,69
15,255,89,224
17,128,46,99
121,174,255,203
48,58,49,75
29,15,34,255
65,49,41,87
115,63,13,255
208,6,67,23
48,255,5,255
240,84,255,172
58,255,137,132
2,127,28,63
12,15,25,150
96,2,144,14
56,200,129,44
180,38,190,164
245,50,24,147
245,12,46,184
139,154,100,24
4,17,135,8
132,31,80,56
96,35,120,111
255,255,0,14
10,224,88,54
22,116,17,71
120,150,44,60
142,6,52,105
255,70,3,255
102,255,72,255
224,159,51,2
120,115,28,28
8,106,49,107
102,51,50,255
202,255,18,12
74,67,82,213
24,26,33,206
117,161,25,113
84,97,139,82
40,134,3,255
63,24,33,10
132,255,52,63
35,131,255,53
120,99,76,102
137,82,240,37
33,58,42,255
9,60,13,3
48,101,91,62
55,226,69,7
60,117,25,17
34,179,255,78
255,47,98,8
27,255,2,43
115,128,255,71
158,50,96,46
157,51,186,6
255,255,40,81
101,50,79,253
1,161,149,151
96,12,162,255
255,151,255,86
82,255,106,115
148,253,207,88
255,13,48,20
197,54,209,255
115,7,255,94
255,42,253,13
176,58,11,97
255,255,255,119
81,255,157,18
82,255,255,128
3,255,246,13
11,13,1,127
255,255,165,53
137,8,65,189
162,255,167,59
8,207,214,109
56,85,39,200
35,108,0,112
35,255,132,255
86,255,142,255
23,76,99,6
206,55,61,72
47,0,119,41
43,97,90,1
8,15,35,255
11,198,32,18
255,201,77,190
255,113,76,85
150,219,111,255
91,72,10,40
22,255,255,4
182,33,103,255
67,255,155,110
65,61,113,21
0,43,182,75
6,42,255,78
73,16,11,61
245,9,69,255
26,39,35,152
130,20,180,100
27,49,71,64
248,31,112,255
98,45,15,151
99,178,5,115
255,22,60,9
62,255,33,255
7,27,177,144
228,49,255,107
14,126,99,141
134,81,99,255
27,110,144,125
7,20,91,255
255,36,255,83
149,2,255,168
13,88,6,61
178,34,69,124
42,25,255,110
53,53,18,255
124,255,255,17
236,3,255,170
4,45,43,5
255,42,252,116
255,24,66,74
255,211,11,5
45,70,126,5
65,95,7,85
255,78,100,87
160,95,2,214
255,119,1,89
255,144,17,30
173,133,8,48
234,198,107,76
255,197,133,67
11,135,79,54
89,34,106,242
31,238,178,76
255,255,255,36
255,18,111,105
90,132,93,245
5,70,68,40
47,63,165,38
84,24,10,5
16,36,255,13
255,66,103,10
7,249,210,18
91,31,15,73
22,255,143,71
255,54,255,255
70,70,51,23
31,85,70,57
53,21,241,28
203,249,15,57
70,43,35,132
255,96,133,51
119,93,255,255
255,175,255,139
8,139,68,107
84,12,255,76
19,255,37,21
20,210,153,111
139,178,248,67
9,255,16,120
202,113,172,249
2,108,255,69
47,53,55,89
87,101,255,92
74,171,82,75
150,47,86,1
255,45,158,88
82,92,247,255
111,70,255,195
161,249,120,174
209,255,192,4
83,11,240,31
64,25,150,53
56,29,255,62
72,41,0,51
35,0,43,46
255,144,187,7
93,81,114,112
195,127,255,255
212,255,148,182
57,135,255,34
133,87,42,105
77,60,255,19
255,21,7,0
82,255,75,142
48,255,61,145
117,5,192,63
151,27,255,53
1,255,255,116
74,97,255,255
255,92,191,138
140,255,25,125
231,6,74,7
99,30,98,114
34,66,61,130
255,27,191,22
10,255,196,82
255,19,233,191
66,62,192,56
136,18,135,91
120,38,76,116
76,56,95,25
246,255,76,20
26,255,255,29
255,255,169,101
153,255,13,54
21,41,8,8
167,108,255,30
239,44,148,31
73,207,52,10
237,22,255,78
146,91,149,145
255,55,37,111
173,167,136,77
248,255,136,147
69,93,43,46
68,35,35,0
255,82,11,58
69,188,13,203
93,255,180,92
109,61,253,43
54,126,212,13
45,175,40,142
34,60,163,9
55,143,163,19
68,95,48,234
183,22,255,177
11,15,255,151
30,13,11,27
12,54,79,74
172,67,27,10
255,255,203,75
142,105,8,66
52,60,38,100
45,54,255,71
22,255,62,185
255,77,117,255
33,185,150,16
255,255,191,101
74,255,172,28
13,147,92,255
45,40,31,98
236,243,35,43
48,49,44,119
248,78,255,255
1,68,13,75
255,255,44,67
204,38,22,255
2,68,255,81
154,255,111,255
63,3,17,111
181,42,71,19
118,6,255,11
11,65,104,255
126,76,216,8
27,90,56,49
212,212,77,94
55,68,255,73
255,125,32,146
86,241,52,39
74,103,68,228
53,87,51,255
77,72,88,243
84,177,221,166
36,255,15,126
54,1,129,7
4,21,153,103
255,57,119,255
138,108,241,13
19,147,120,255
93,65,100,215
234,40,80,5
116,255,153,255
255,10,55,105
33,255,32,70
19,146,255,194
77,30,45,30
21,4,49,209
0,0,255,47
255,0,6,33
182,45,121,255
74,62,155,125
45,38,37,69
29,13,221,255
8,214,255,255
14,28,37,51
104,79,5,255
65,3,175,185
2,197,255,114
29,255,61,81
98,16,129,1
116,255,29,4
144,255,194,150
67,212,255,197
16,3,72,23
73,202,64,233
9,162,169,42
6,132,173,236
74,158,33,255
10,151,37,255
15,26,14,9
5,35,160,231
20,28,92,23
44,255,220,63
1,255,206,26
99,255,193,255
178,4,127,13
17,31,18,207
44,56,255,40
255,22,75,255
255,7,82,3
16,84,128,230
57,222,19,71
249,177,255,201
70,255,255,54
212,42,7,146
255,125,158,46
32,179,32,103
5,29,68,255
17,109,50,114
45,83,198,243
88,54,58,132
26,157,252,255
107,80,255,5
4,57,34,82
75,1,110,60
51,198,217,10
10,38,53,67
206,178,4,179
143,92,118,196
27,93,97,253
129,255,107,255
159,16,254,203
255,47,107,38
13,8,255,55
48,89,104,10
255,255,124,48
94,255,20,211
115,50,116,113
54,39,255,122
251,18,150,175
194,9,1,170
95,25,91,255
23,67,49,188
84,1,44,255
20,95,17,107
125,96,17,255
96,97,251,255
157,255,61,87
14,131,44,133
255,84,19,255
32,78,9,7
15,255,107,2
228,61,210,138
76,23,183,255
51,92,80,96
18,106,247,68
34,85,141,130
13,12,255,41
109,82,26,24
193,255,44,255
36,63,7,227
255,12,43,112
0,97,111,58
27,200,43,164
112,151,161,80
85,21,43,0
255,43,255,195
13,43,195,108
1,29,41,43
159,211,89,76
255,52,110,255
10,42,41,78
176,102,35,12
255,116,87,226
180,255,243,193
185,156,79,129
6,59,23,181
8,49,62,200
93,106,139,51
159,29,131,59
31,44,220,44
19,147,255,52
57,14,167,42
214,12,250,42
56,255,143,69
24,255,12,25
19,27,32,23
12,13,59,255
255,255,36,255
24,6,117,11
6,121,167,255
88,177,255,255
9,255,149,150
48,40,58,47
255,55,180,48
171,46,48,58
221,250,10,255
255,158,255,24
233,155,12,47
27,167,73,124
255,205,19,255
43,199,21,53
159,39,78,1
143,60,207,0
46,94,136,71
237,80,219,255
140,255,116,150
63,9,120,49
157,9,161,201
124,136,107,49
255,151,238,122
73,132,217,49
24,61,21,178
255,13,161,163
133,229,15,32
80,40,149,255
1,205,113,80
146,17,139,166
3,150,255,75
219,199,14,29
97,50,71,70
255,2,43,124
24,79,119,105
153,179,171,5
158,62,255,87
144,3,201,71
255,29,156,113
51,57,128,105
62,23,43,210
140,34,54,89
65,101,22,115
65,255,86,57
67,7,62,120
37,240,43,119
20,14,4,12
57,162,247,149
57,177,86,96
255,52,20,48
204,166,164,95
52,36,255,164
255,98,195,255
255,132,58,245
41,70,11,71
183,38,8,255
65,131,12,8
94,116,39,124
234,255,23,76
255,91,152,196
30,26,255,111
255,118,100,5
167,255,127,173
25,22,69,61
59,255,91,221
44,68,59,12
91,196,69,34
65,51,88,255
53,71,10,2
122,94,203,40
207,13,255,128
152,47,18,75
68,182,245,36
96,14,25,236
105,198,21,255
15,54,139,61
217,255,255,89
3,228,71,255
255,239,23,245
65,131,31,37
128,43,37,31
87,127,184,50
130,6,254,77
138,9,134,194
45,52,83,97
11,51,162,16
124,191,29,10
23,27,29,85
55,12,21,31
13,150,195,60
255,31,67,89
255,255,255,12
172,76,55,22
68,255,2,254
113,80,86,157
255,6,73,46
59,131,128,14
48,192,79,120
15,7,57,86
255,24,255,4
255,66,140,59
107,110,77,11
70,145,108,135
127,28,20,101
69,165,89,20
134,255,144,144
255,16,76,132
6,65,230,213
255,102,255,37
255,255,47,11
106,98,255,214
226,3,29,87
70,32,244,6
103,198,14,149
255,152,221,255
151,163,113,68
255,7,145,39
2,82,240,25
109,26,3,9
50,166,224,52
255,255,181,239
43,20,45,255
1,10,255,235
152,255,255,117
33,112,101,28
198,40,114,107
69,31,105,10
39,9,245,133
78,157,141,149
70,26,84,72
93,255,14,198
183,6,12,168
21,80,135,16
255,54,128,130
30,14,14,147
53,4,250,91
29,255,99,255
68,100,99,231
126,178,166,164
244,78,4,160
118,20,13,18
255,168,255,52
46,53,65,255
121,113,96,3
228,255,209,8
255,255,112,213
165,255,154,255
153,115,184,15
153,15,73,2
28,248,52,204
46,237,1,69
181,49,98,255
190,64,12,125
255,54,27,78
255,20,98,255
28,55,2,255
255,144,41,3
184,255,59,41
2,80,117,31
255,26,255,255
255,169,255,42
91,40,255,255
95,246,55,70
27,34,255,255
104,26,14,35
155,136,131,110
123,92,70,47
79,143,255,12
70,22,28,21
105,175,27,255
131,255,82,255
155,255,130,255
60,4,147,102
255,255,52,255
205,203,121,6
152,19,0,17
204,35,139,207
16,11,255,19
109,255,130,82
199,122,122,87
20,30,9,91
17,45,3,24
135,196,29,49
78,2,44,11
130,255,198,21
1,46,91,33
16,255,74,228
143,0,17,52
38,113,9,158
148,255,0,41
70,146,63,6
91,14,255,126
39,31,255,116
188,87,17,255
172,58,4,0
145,75,179,3
47,150,14,227
8,76,37,255
57,1,248,23
5,141,100,19
52,33,255,52
56,39,2,42
255,255,96,56
107,33,55,115
55,112,118,68
79,15,255,53
12,24,95,41
54,141,28,31
117,36,35,25
255,38,18,69
51,255,49,118
157,121,255,11
15,202,42,25
59,211,39,150
131,23,92,22
94,194,53,20
229,174,162,66
210,187,219,48
255,79,197,199
6,255,86,195
166,255,94,160
149,76,255,13
56,48,180,15
255,1,255,34
37,71,3,130
18,36,2,6
10,72,12,177
255,19,60,70
22,255,5,38
255,177,255,108
43,105,23,125
46,117,46,13
139,46,5,167
20,237,84,255
105,195,35,96
92,137,46,31
79,41,74,156
64,163,53,18
39,112,14,93
0,255,38,84
17,58,78,77
48,142,18,105
170,31,255,38
7,42,227,70
255,12,3,23
88,17,132,39
255,11,5,23
59,180,74,255
234,109,53,23
130,9,242,103
197,144,255,77
255,7,128,225
255,2,85,67
25,44,73,45
114,12,13,82
92,10,56,41
92,36,49,154
104,58,125,204
21,24,69,165
100,67,132,255
255,63,77,27
255,155,255,21
134,66,255,26
84,12,255,0
14,236,201,157
2,181,255,64
20,13,71,12
111,29,157,45
144,255,255,12
255,26,46,17
132,74,100,6
255,84,164,65
81,61,255,167
36,131,123,50
237,30,62,224
31,108,160,164
255,99,4,47
151,126,196,168
255,61,70,86
34,56,122,211
215,255,24,135
114,125,197,200
41,79,26,141
39,12,255,34
104,79,110,66
102,51,65,232
255,167,255,0
255,141,123,10
83,92,255,62
63,255,178,92
167,63,89,36
2,101,255,40
128,76,255,121
255,119,15,30
105,6,255,155
255,10,32,150
39,27,9,255
35,152,77,120
36,144,255,255
1,70,37,50
1,255,223,56
185,91,31,3
39,13,13,59
102,219,90,57
77,3,10,46
131,12,194,26
112,58,111,255
41,22,255,100
47,37,64,146
7,2,232,22
57,35,26,36
37,149,104,108
2,114,66,89
8,124,57,96
170,72,39,76
96,106,184,255
68,45,181,121
78,192,231,143
255,112,124,89
12,11,172,171
191,45,227,136
130,16,94,3
33,3,224,144
10,48,124,127
57,39,90,75
72,217,4,101
99,22,164,44
99,80,194,223
39,52,56,10
8,136,22,87
255,255,125,15
39,80,59,186
18,255,65,255
19,255,255,111
255,87,21,175
3,155,162,255
24,30,28,126
62,36,64,161
25,132,5,60
38,253,98,0
11,64,56,181
182,84,7,16
191,150,159,135
100,69,0,106
8,68,42,47
255,52,0,6
48,56,67,131
131,74,31,63
74,0,119,158
5,249,199,255
255,58,4,29
4,166,44,83
108,98,130,88
222,115,102,190
27,61,255,255
3,19,53,1
73,57,32,223
19,222,210,14
255,167,49,56
33,255,15,133
53,62,255,20
186,31,25,123
255,37,40,161
81,71,130,138
161,161,62,58
80,24,182,72
31,141,255,255
234,66,4,55
44,21,97,118
16,255,122,51
96,68,79,254
63,31,255,41
68,77,108,85
204,117,6,127
141,238,4,255
102,131,131,49
182,255,86,27
124,107,255,255
84,255,255,255
229,1,255,79
8,255,12,72
43,14,111,84
159,185,62,50
36,77,16,214
97,0,123,255
255,229,207,168
19,1,93,131
255,16,141,232
95,255,255,186
102,18,142,101
84,255,93,138
192,201,255,228
0,69,21,255
17,129,220,52
180,250,161,117
104,24,7,36
19,72,85,178
93,4,94,37
255,25,35,232
39,198,230,22
18,121,143,255
103,125,93,255
93,188,60,37
13,14,46,30
255,78,24,154
64,17,83,12
15,52,53,25
255,25,24,81
11,189,13,15
26,221,53,221
255,255,61,63
68,195,255,234
202,10,186,52
12,255,47,255
56,255,30,65
38,43,75,46
55,27,33,207
255,255,45,18
140,132,148,46
48,68,35,1
255,204,255,87
32,255,99,255
70,138,255,78
17,122,255,163
50,96,103,206
29,199,3,37
67,41,42,15
255,29,117,201
53,103,21,70
23,110,170,12
178,131,116,132
241,183,75,32
10,174,227,165
4,161,95,244
31,60,60,118
254,3,212,188
13,31,144,176
255,31,164,44
88,100,145,162
255,11,189,72
63,65,160,27
125,255,255,0
4,23,17,255
105,255,60,33
255,227,255,201
199,221,9,31
158,112,37,14
104,124,40,104
213,32,159,11
81,208,97,255
69,119,25,44
156,0,85,111
255,186,84,24
185,132,255,28
146,52,148,156
77,76,81,164
206,78,147,99
134,75,6,248
206,222,30,89
229,202,107,31
164,184,212,255
31,24,141,119
210,0,198,158
100,24,87,102
118,83,21,255
255,104,117,67
168,36,140,61
245,10,7,123
194,58,17,29
101,20,115,56
255,33,53,50
39,18,85,112
2,69,201,27
11,217,73,13
0,255,48,113
255,8,42,8
131,255,96,48
7,38,124,24
123,151,6,164
255,91,14,38
177,255,63,18
59,83,28,13
70,123,126,17
42,89,140,58
230,255,109,27
67,74,161,25
16,73,39,43
161,41,64,33
132,245,23,255
217,161,122,171
2,49,39,174
11,7,30,159
94,19,229,117
93,29,11,124
134,255,68,255
10,106,81,102
92,31,223,255
255,183,56,75
80,220,9,227
35,52,111,233
9,184,211,114
6,28,48,53
18,89,46,93
136,118,67,88
135,20,32,250
74,255,47,133
111,18,221,162
176,232,71,30
196,147,8,1
41,106,6,255
11,5,255,124
255,35,255,93
42,12,90,125
32,24,145,27
255,55,182,209
65,89,196,52
49,213,223,255
69,38,162,160
244,48,98,200
18,145,112,255
12,69,121,107
183,78,134,125
78,98,232,32
166,97,57,58
255,71,10,10
190,36,53,49
23,147,21,255
59,65,34,107
19,111,51,50
25,94,3,179
119,134,3,166
78,255,137,181
19,93,12,79
5,25,34,255
74,255,134,12
255,102,25,43
255,68,164,8
104,30,165,8
32,159,23,78
162,93,9,25
26,108,24,184
62,106,255,26
33,114,87,105
33,159,10,255
7,167,87,76
192,111,26,0
16,144,19,13
104,43,130,9
48,134,43,3
159,255,69,52
14,114,238,60
9,255,171,53
57,124,24,225
56,166,91,255
193,115,10,4
64,142,27,20
171,27,255,20
22,207,224,21
207,102,255,67
42,255,49,201
255,76,208,58
192,71,21,28
252,30,244,12
33,136,255,101
11,123,93,113
86,57,155,16
118,255,48,48
255,53,35,0
65,27,100,14
86,255,195,255
30,253,235,52
208,31,255,8
31,70,255,128
17,30,255,42
67,185,42,59
118,211,105,1
255,111,27,1
36,255,204,172
110,50,255,79
27,76,28,63
255,36,59,109
67,210,40,47
117,48,244,252
108,255,16,255
63,65,0,2
48,99,255,132
88,255,112,37
255,6,31,255
221,255,27,66
170,76,3,49
134,64,255,162
117,108,92,195
80,95,41,5
37,78,252,5
25,78,147,176
254,255,255,10
255,18,29,255
38,46,185,10
58,4,78,255
15,68,64,16
11,93,71,36
152,215,66,30
60,191,4,1
1,212,255,237
255,162,255,99
123,255,8,6
170,82,209,255
138,135,77,255
99,140,24,255
10,121,6,97
121,255,30,255
36,255,8,29
44,230,86,5
16,39,177,16
0,98,228,4
22,10,255,19
178,29,155,89
1,68,24,255
248,193,22,175
255,218,72,201
236,67,70,30
197,55,14,88
34,85,181,31
27,34,76,6
20,191,85,2
199,15,32,255
2,3,22,44
136,195,78,19
203,188,67,36
223,72,43,4
255,144,219,69
15,8,207,255
23,189,255,138
255,20,90,255
187,127,255,16
180,69,56,56
70,53,255,125
165,176,50,143
247,116,207,213
57,52,29,255
124,21,106,67
25,12,200,137
23,188,31,71
9,19,255,9
145,74,207,255
255,120,255,52
130,242,85,12
127,42,208,106
52,3,24,94
28,28,22,215
91,255,8,39
38,32,186,177
72,190,112,116
117,9,50,27
150,104,59,66
250,255,63,41
54,66,54,91
199,13,45,101
255,128,87,255
129,238,206,149
40,29,126,38
72,59,79,49
138,110,239,18
80,0,52,39
45,157,45,26
22,146,37,74
148,95,177,60
47,76,7,136
10,148,67,255
115,255,75,84
113,168,63,121
74,88,255,50
9,33,38,21
43,8,6,98
63,237,60,255
46,255,97,98
77,3,57,255
13,46,13,120
228,129,48,33
175,220,115,23
74,168,108,52
95,255,111,124
54,172,25,32
157,44,255,20
88,121,65,47
230,235,31,255
224,40,12,201
52,9,68,41
1,59,159,150
48,43,15,14
255,117,234,2
255,84,46,9
16,179,79,12
34,5,151,34
255,19,47,207
205,34,25,76
112,255,255,196
247,69,255,48
57,25,255,60
55,23,255,40
65,71,66,255
93,3,29,195
47,172,19,255
31,235,36,95
255,19,240,16
128,62,82,44
122,38,203,255
81,255,190,144
98,176,131,61
255,255,52,79
255,108,195,161
127,255,69,137
183,38,255,215
44,45,255,23
175,6,46,19
104,239,241,58
10,255,202,79
255,87,213,255
41,28,255,55
255,7,44,169
83,85,97,110
119,255,63,8
42,32,93,64
64,182,99,255
255,1,115,223
140,212,117,236
28,72,90,10
4,162,236,255
197,43,96,95
55,11,255,8
62,187,168,95
189,22,165,19
0,88,196,53
255,28,30,137
26,86,210,90
180,67,211,172
255,69,255,103
237,17,131,73
68,12,255,255
235,173,22,202
84,226,93,41
26,0,54,6
107,255,34,1
215,22,255,255
7,107,96,221
200,45,135,59
255,129,12,255
33,146,255,54
255,158,82,255
34,49,6,174
46,2,110,57
39,44,255,104
71,166,45,110
40,47,22,54
193,129,2,36
255,10,13,70
78,154,255,44
97,2,135,83
5,255,230,200
74,166,94,39
4,233,198,255
255,35,65,65
142,19,108,255
255,255,3,98
56,68,255,255
102,11,255,135
207,255,188,38
36,255,49,88
137,3,255,201
26,21,17,5
33,97,4,7
57,8,116,150
31,53,51,109
187,24,98,9
255,213,72,19
125,23,26,255
255,255,22,103
14,255,55,96
137,72,35,67
8,185,129,43
255,255,38,255
138,4,83,177
64,144,67,43
29,138,22,46
254,255,20,8
23,163,225,179
41,65,3,172
255,99,68,59
25,9,89,74
215,36,82,24
255,9,232,255
234,99,7,5
94,170,255,129
255,145,202,255
9,103,186,142
194,148,169,23
94,57,24,255
65,137,70,149
193,63,80,255
129,16,204,213
14,22,134,124
113,125,160,2
183,255,9,25
34,14,196,3
253,255,255,61
5,66,155,255
119,52,14,98
255,5,106,21
2,255,127,10
206,5,44,255
125,53,96,216
33,159,22,55
107,119,47,9
255,255,255,87
139,33,22,70
210,209,65,167
255,122,55,3
124,109,255,140
212,86,112,162
137,6,170,13
5,1,50,34
255,122,94,255
251,50,2,74
28,36,57,255
80,26,91,174
0,120,10,197
195,31,86,158
188,188,65,36
171,183,173,255
14,64,9,198
58,10,186,45
255,81,76,95
208,63,87,106
168,7,255,28
16,15,90,7
27,4,5,255
10,57,225,38
189,43,18,84
132,4,244,249
206,19,58,223
36,255,78,45
255,7,138,91
69,255,250,44
